epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
21,2020-05-18,40,PE,Abreu e Lima,2600054,city,201,201.0201,0,15,0,0.0746,99990,True,False
21,2020-05-18,20,PE,Afogados da Ingazeira,2600104,city,5,13.41958,0,0,0,0.0,37259,True,False
21,2020-05-18,20,PE,Afrânio,2600203,city,1,5.09295,0,0,0,0.0,19635,True,False
21,2020-05-18,25,PE,Agrestina,2600302,city,5,20.09243,0,3,0,0.6,24885,True,False
21,2020-05-18,23,PE,Água Preta,2600401,city,57,155.01346,0,8,0,0.1404,36771,True,False
21,2020-05-18,17,PE,Águas Belas,2600500,city,46,105.88587,0,1,0,0.0217,43443,True,False
21,2020-05-18,30,PE,Alagoinha,2600609,city,3,20.4974,0,0,0,0.0,14636,True,False
21,2020-05-18,48,PE,Aliança,2600708,city,32,83.36373,0,10,0,0.3125,38386,True,False
21,2020-05-18,30,PE,Altinho,2600807,city,6,26.11875,0,0,0,0.0,22972,True,False
21,2020-05-18,33,PE,Amaraji,2600906,city,20,87.60787,0,5,0,0.25,22829,True,False
21,2020-05-18,36,PE,Araçoiaba,2601052,city,14,68.21282,0,2,0,0.1429,20524,True,False
21,2020-05-18,16,PE,Araripina,2601102,city,17,20.13789,0,1,0,0.0588,84418,True,False
21,2020-05-18,41,PE,Arcoverde,2601201,city,45,60.53432,0,7,0,0.1556,74338,True,False
21,2020-05-18,8,PE,Barra de Guabiraba,2601300,city,4,27.80674,0,1,0,0.25,14385,True,False
21,2020-05-18,18,PE,Barreiros,2601409,city,34,79.70182,0,3,0,0.0882,42659,True,False
21,2020-05-18,12,PE,Belém de Maria,2601508,city,0,,0,0,0,0.0,12073,True,False
21,2020-05-18,4,PE,Belém do São Francisco,2601607,city,2,9.64832,0,0,0,0.0,20729,True,False
21,2020-05-18,63,PE,Belo Jardim,2601706,city,18,23.54819,0,1,0,0.0556,76439,True,False
21,2020-05-18,24,PE,Betânia,2601805,city,4,31.44901,0,1,0,0.25,12719,True,False
21,2020-05-18,36,PE,Bezerros,2601904,city,26,42.76456,0,1,0,0.0385,60798,True,False
21,2020-05-18,8,PE,Bodocó,2602001,city,3,7.86452,0,0,0,0.0,38146,True,False
21,2020-05-18,39,PE,Bom Conselho,2602100,city,25,51.48906,0,1,0,0.04,48554,True,False
21,2020-05-18,42,PE,Bom Jardim,2602209,city,22,56.14537,0,7,0,0.3182,39184,True,False
21,2020-05-18,31,PE,Bonito,2602308,city,12,31.46798,0,4,0,0.3333,38134,True,False
21,2020-05-18,17,PE,Brejo da Madre de Deus,2602605,city,16,31.53206,0,0,0,0.0,50742,True,False
21,2020-05-18,16,PE,Buenos Aires,2602704,city,6,45.61003,0,1,0,0.1667,13155,True,False
21,2020-05-18,16,PE,Buíque,2602803,city,5,8.56487,0,0,0,0.0,58378,True,False
21,2020-05-18,46,PE,Cabo de Santo Agostinho,2602902,city,355,171.45783,0,54,0,0.1521,207048,True,False
21,2020-05-18,24,PE,Cabrobó,2603009,city,2,5.84436,0,1,0,0.5,34221,True,False
21,2020-05-18,43,PE,Cachoeirinha,2603108,city,18,88.32188,0,0,0,0.0,20380,True,False
21,2020-05-18,30,PE,Caetés,2603207,city,9,31.31633,0,2,0,0.2222,28739,True,False
21,2020-05-18,3,PE,Calçado,2603306,city,1,9.04732,0,0,0,0.0,11053,True,False
21,2020-05-18,53,PE,Camaragibe,2603454,city,593,375.72547,0,38,0,0.0641,157828,True,False
21,2020-05-18,26,PE,Camocim de São Félix,2603504,city,9,47.96163,0,0,0,0.0,18765,True,False
21,2020-05-18,10,PE,Camutanga,2603603,city,7,81.86177,0,1,0,0.1429,8551,True,False
21,2020-05-18,8,PE,Canhotinho,2603702,city,2,8.06322,0,0,0,0.0,24804,True,False
21,2020-05-18,40,PE,Capoeiras,2603801,city,3,14.96409,0,1,0,0.3333,20048,True,False
21,2020-05-18,35,PE,Carnaíba,2603900,city,5,25.57414,0,4,0,0.8,19551,True,False
21,2020-05-18,23,PE,Carnaubeira da Penha,2603926,city,2,15.46551,0,1,0,0.5,12932,True,False
21,2020-05-18,40,PE,Carpina,2604007,city,49,58.58371,0,9,0,0.1837,83641,True,False
21,2020-05-18,57,PE,Caruaru,2604106,city,139,38.49157,0,12,0,0.0863,361118,True,False
21,2020-05-18,5,PE,Casinhas,2604155,city,1,6.97301,0,0,0,0.0,14341,True,False
21,2020-05-18,42,PE,Catende,2604205,city,17,39.63443,0,6,0,0.3529,42892,True,False
21,2020-05-18,23,PE,Cedro,2604304,city,1,8.46955,0,0,0,0.0,11807,True,False
21,2020-05-18,35,PE,Chã de Alegria,2604403,city,38,281.10667,0,2,0,0.0526,13518,True,False
21,2020-05-18,37,PE,Chã Grande,2604502,city,48,221.21855,0,4,0,0.0833,21698,True,False
21,2020-05-18,26,PE,Condado,2604601,city,33,124.90065,0,4,0,0.1212,26421,True,False
21,2020-05-18,25,PE,Correntes,2604700,city,3,16.47718,0,1,0,0.3333,18207,True,False
21,2020-05-18,19,PE,Cortês,2604809,city,14,111.30545,0,3,0,0.2143,12578,True,False
21,2020-05-18,19,PE,Cumaru,2604908,city,12,110.03118,0,0,0,0.0,10906,True,False
21,2020-05-18,33,PE,Cupira,2605004,city,14,58.07442,0,1,0,0.0714,24107,True,False
21,2020-05-18,30,PE,Custódia,2605103,city,24,64.67085,0,2,0,0.0833,37111,True,False
21,2020-05-18,33,PE,Escada,2605202,city,68,98.72958,0,8,0,0.1176,68875,True,False
21,2020-05-18,33,PE,Feira Nova,2605400,city,38,171.70485,0,5,0,0.1316,22131,True,False
21,2020-05-18,53,PE,Fernando de Noronha,2605459,city,28,914.73375,0,0,0,0.0,3061,True,False
21,2020-05-18,29,PE,Ferreiros,2605509,city,24,197.9708,0,4,0,0.1667,12123,True,False
21,2020-05-18,21,PE,Flores,2605608,city,0,,0,0,0,0.0,22624,True,False
21,2020-05-18,15,PE,Floresta,2605707,city,6,18.25206,0,2,0,0.3333,32873,True,False
21,2020-05-18,40,PE,Frei Miguelinho,2605806,city,35,226.43463,0,3,0,0.0857,15457,True,False
21,2020-05-18,38,PE,Gameleira,2605905,city,9,28.98364,0,3,0,0.3333,31052,True,False
21,2020-05-18,40,PE,Garanhuns,2606002,city,76,54.36804,0,4,0,0.0526,139788,True,False
21,2020-05-18,37,PE,Glória do Goitá,2606101,city,42,137.23696,0,10,0,0.2381,30604,True,False
21,2020-05-18,53,PE,Goiana,2606200,city,157,196.84546,0,11,0,0.0701,79758,True,False
21,2020-05-18,23,PE,Granito,2606309,city,1,13.35827,0,0,0,0.0,7486,True,False
21,2020-05-18,36,PE,Gravatá,2606408,city,42,49.95599,0,4,0,0.0952,84074,True,False
21,2020-05-18,25,PE,Ibimirim,2606606,city,16,54.72892,0,4,0,0.25,29235,True,False
21,2020-05-18,19,PE,Ibirajuba,2606705,city,1,12.88328,0,0,0,0.0,7762,True,False
21,2020-05-18,42,PE,Igarassu,2606804,city,188,160.65767,0,27,0,0.1436,117019,True,False
21,2020-05-18,23,PE,Iguaracy,2606903,city,5,40.88976,0,0,0,0.0,12228,True,False
21,2020-05-18,35,PE,Ilha de Itamaracá,2607604,city,30,114.25089,0,1,0,0.0333,26258,True,False
21,2020-05-18,66,PE,Importados/Indefinidos,,city,31,,0,3,0,0.0968,,True,False
21,2020-05-18,28,PE,Inajá,2607000,city,1,4.30163,0,0,0,0.0,23247,True,False
21,2020-05-18,39,PE,Ipojuca,2607208,city,124,128.89277,0,12,0,0.0968,96204,True,False
21,2020-05-18,49,PE,Ipubi,2607307,city,11,35.65178,0,1,0,0.0909,30854,True,False
21,2020-05-18,10,PE,Itaíba,2607505,city,4,15.18084,0,0,0,0.0,26349,True,False
21,2020-05-18,28,PE,Itambé,2607653,city,22,60.36162,0,1,0,0.0455,36447,True,False
21,2020-05-18,29,PE,Itapetim,2607703,city,7,51.41011,0,1,0,0.1429,13616,True,False
21,2020-05-18,37,PE,Itapissuma,2607752,city,57,213.87565,0,7,0,0.1228,26651,True,False
21,2020-05-18,24,PE,Itaquitinga,2607802,city,18,106.16337,0,4,0,0.2222,16955,True,False
21,2020-05-18,63,PE,Jaboatão dos Guararapes,2607901,city,1874,266.83829,0,170,0,0.0907,702298,True,False
21,2020-05-18,22,PE,Jaqueira,2607950,city,16,137.26836,0,2,0,0.125,11656,True,False
21,2020-05-18,28,PE,Jataúba,2608008,city,20,116.61808,0,1,0,0.05,17150,True,False
21,2020-05-18,30,PE,Jatobá,2608057,city,2,13.51717,0,0,0,0.0,14796,True,False
21,2020-05-18,40,PE,João Alfredo,2608107,city,24,70.95973,0,5,0,0.2083,33822,True,False
21,2020-05-18,17,PE,Joaquim Nabuco,2608206,city,3,18.72309,0,1,0,0.3333,16023,True,False
21,2020-05-18,27,PE,Jucati,2608255,city,3,26.2605,0,0,0,0.0,11424,True,False
21,2020-05-18,30,PE,Jupi,2608305,city,2,13.48072,0,1,0,0.5,14836,True,False
21,2020-05-18,25,PE,Jurema,2608404,city,7,45.51957,0,0,0,0.0,15378,True,False
21,2020-05-18,32,PE,Lagoa de Itaenga,2608503,city,18,83.99832,0,3,0,0.1667,21429,True,False
21,2020-05-18,43,PE,Lagoa do Carro,2608453,city,26,143.87693,0,3,0,0.1154,18071,True,False
21,2020-05-18,23,PE,Lagoa do Ouro,2608602,city,1,7.60746,0,0,0,0.0,13145,True,False
21,2020-05-18,36,PE,Lagoa dos Gatos,2608701,city,6,36.83241,0,2,0,0.3333,16290,True,False
21,2020-05-18,4,PE,Lagoa Grande,2608750,city,1,3.9061,0,1,0,1.0,25601,True,False
21,2020-05-18,23,PE,Lajedo,2608800,city,8,19.85703,0,1,0,0.125,40288,True,False
21,2020-05-18,40,PE,Limoeiro,2608909,city,47,83.55556,0,10,0,0.2128,56250,True,False
21,2020-05-18,42,PE,Macaparana,2609006,city,10,39.40731,0,2,0,0.2,25376,True,False
21,2020-05-18,37,PE,Machados,2609105,city,9,55.94232,0,1,0,0.1111,16088,True,False
21,2020-05-18,12,PE,Maraial,2609204,city,1,8.81446,0,1,0,1.0,11345,True,False
21,2020-05-18,42,PE,Moreno,2609402,city,98,156.09072,0,12,0,0.1224,62784,True,False
21,2020-05-18,27,PE,Nazaré da Mata,2609501,city,29,89.31046,0,4,0,0.1379,32471,True,False
21,2020-05-18,58,PE,Olinda,2609600,city,1646,419.38229,0,105,0,0.0638,392482,True,False
21,2020-05-18,23,PE,Orobó,2609709,city,2,8.37381,0,0,0,0.0,23884,True,False
21,2020-05-18,27,PE,Orocó,2609808,city,3,20.01201,0,1,0,0.3333,14991,True,False
21,2020-05-18,23,PE,Ouricuri,2609907,city,10,14.39698,0,1,0,0.1,69459,True,False
21,2020-05-18,50,PE,Palmares,2610004,city,56,88.53755,0,9,0,0.1607,63250,True,False
21,2020-05-18,2,PE,Palmeirina,2610103,city,1,12.99883,0,0,0,0.0,7693,True,False
21,2020-05-18,27,PE,Panelas,2610202,city,6,22.66375,0,1,0,0.1667,26474,True,False
21,2020-05-18,6,PE,Paranatama,2610301,city,1,8.6783,0,0,0,0.0,11523,True,False
21,2020-05-18,41,PE,Passira,2610509,city,36,124.4254,0,2,0,0.0556,28933,True,False
21,2020-05-18,43,PE,Paudalho,2610608,city,103,182.28153,0,15,0,0.1456,56506,True,False
21,2020-05-18,46,PE,Paulista,2610707,city,1177,354.75957,0,73,0,0.062,331774,True,False
21,2020-05-18,30,PE,Pedra,2610806,city,18,79.58615,0,2,0,0.1111,22617,True,False
21,2020-05-18,32,PE,Pesqueira,2610905,city,12,17.80548,0,0,0,0.0,67395,True,False
21,2020-05-18,21,PE,Petrolândia,2611002,city,4,10.94451,0,0,0,0.0,36548,True,False
21,2020-05-18,57,PE,Petrolina,2611101,city,86,24.6316,0,4,0,0.0465,349145,True,False
21,2020-05-18,30,PE,Poção,2611200,city,4,35.39197,0,0,0,0.0,11302,True,False
21,2020-05-18,40,PE,Pombos,2611309,city,102,376.5088,0,8,0,0.0784,27091,True,False
21,2020-05-18,22,PE,Primavera,2611408,city,16,106.90899,0,0,0,0.0,14966,True,False
21,2020-05-18,38,PE,Quipapá,2611507,city,3,11.52206,0,0,0,0.0,26037,True,False
21,2020-05-18,27,PE,Quixaba,2611533,city,4,58.71129,0,2,0,0.5,6813,True,False
21,2020-05-18,68,PE,Recife,2611606,city,9772,593.78013,0,596,0,0.061,1645727,True,False
21,2020-05-18,34,PE,Ribeirão,2611804,city,28,59.05304,0,6,0,0.2143,47415,True,False
21,2020-05-18,32,PE,Rio Formoso,2611903,city,13,55.23688,0,3,0,0.2308,23535,True,False
21,2020-05-18,19,PE,Sairé,2612000,city,1,10.06847,0,1,0,1.0,9932,True,False
21,2020-05-18,3,PE,Salgadinho,2612109,city,1,9.15835,0,0,0,0.0,10919,True,False
21,2020-05-18,42,PE,Salgueiro,2612208,city,44,72.21402,0,4,0,0.0909,60930,True,False
21,2020-05-18,8,PE,Saloá,2612307,city,1,6.31194,0,1,0,1.0,15843,True,False
21,2020-05-18,32,PE,Sanharó,2612406,city,3,11.33701,0,0,0,0.0,26462,True,False
21,2020-05-18,12,PE,Santa Cruz,2612455,city,1,6.49435,0,0,0,0.0,15398,True,False
21,2020-05-18,38,PE,Santa Cruz do Capibaribe,2612505,city,15,13.897,0,0,0,0.0,107937,True,False
21,2020-05-18,19,PE,Santa Maria da Boa Vista,2612604,city,2,4.76974,0,0,0,0.0,41931,True,False
21,2020-05-18,21,PE,Santa Maria do Cambucá,2612703,city,3,21.22091,0,0,0,0.0,14137,True,False
21,2020-05-18,9,PE,São Benedito do Sul,2612901,city,1,6.29129,0,0,0,0.0,15895,True,False
21,2020-05-18,38,PE,São Bento do Una,2613008,city,23,38.65286,0,2,0,0.087,59504,True,False
21,2020-05-18,39,PE,São Caitano,2613107,city,27,72.49295,0,0,0,0.0,37245,True,False
21,2020-05-18,19,PE,São João,2613206,city,2,8.77462,0,0,0,0.0,22793,True,False
21,2020-05-18,23,PE,São Joaquim do Monte,2613305,city,9,42.14272,0,1,0,0.1111,21356,True,False
21,2020-05-18,37,PE,São José da Coroa Grande,2613404,city,27,126.77247,0,2,0,0.0741,21298,True,False
21,2020-05-18,21,PE,São José do Belmonte,2613503,city,3,8.83418,0,0,0,0.0,33959,True,False
21,2020-05-18,32,PE,São José do Egito,2613602,city,7,20.61795,0,0,0,0.0,33951,True,False
21,2020-05-18,52,PE,São Lourenço da Mata,2613701,city,320,282.61062,0,39,0,0.1219,113230,True,False
21,2020-05-18,32,PE,São Vicente Ferrer,2613800,city,7,38.85004,0,0,0,0.0,18018,True,False
21,2020-05-18,39,PE,Serra Talhada,2613909,city,29,33.58425,0,2,0,0.069,86350,True,False
21,2020-05-18,7,PE,Serrita,2614006,city,1,5.21785,0,1,0,1.0,19165,True,False
21,2020-05-18,38,PE,Sertânia,2614105,city,12,33.41967,0,2,0,0.1667,35907,True,False
21,2020-05-18,30,PE,Sirinhaém,2614204,city,43,93.75341,0,3,0,0.0698,45865,True,False
21,2020-05-18,33,PE,Surubim,2614501,city,18,27.65444,0,4,0,0.2222,65089,True,False
21,2020-05-18,28,PE,Tabira,2614600,city,7,24.53214,0,2,0,0.2857,28534,True,False
21,2020-05-18,26,PE,Tamandaré,2614857,city,18,76.96254,0,1,0,0.0556,23388,True,False
21,2020-05-18,20,PE,Taquaritinga do Norte,2615003,city,3,10.42572,0,3,0,1.0,28775,True,False
21,2020-05-18,7,PE,Terezinha,2615102,city,3,41.84684,0,0,0,0.0,7169,True,False
21,2020-05-18,23,PE,Terra Nova,2615201,city,1,9.90491,0,1,0,1.0,10096,True,False
21,2020-05-18,42,PE,Timbaúba,2615300,city,40,75.44038,0,14,0,0.35,53022,True,False
21,2020-05-18,38,PE,Toritama,2615409,city,2,4.42292,0,0,0,0.0,45219,True,False
21,2020-05-18,38,PE,Tracunhaém,2615508,city,6,43.57615,0,1,0,0.1667,13769,True,False
21,2020-05-18,25,PE,Trindade,2615607,city,18,58.97579,0,4,0,0.2222,30521,True,False
21,2020-05-18,34,PE,Triunfo,2615706,city,9,59.00092,0,3,0,0.3333,15254,True,False
21,2020-05-18,30,PE,Tupanatinga,2615805,city,6,21.9748,0,1,0,0.1667,27304,True,False
21,2020-05-18,29,PE,Tuparetama,2615904,city,1,12.19215,0,0,0,0.0,8202,True,False
21,2020-05-18,23,PE,Venturosa,2616001,city,4,21.64268,0,1,0,0.25,18482,True,False
21,2020-05-18,7,PE,Vertente do Lério,2616183,city,2,26.25361,0,0,0,0.0,7618,True,False
21,2020-05-18,32,PE,Vertentes,2616209,city,10,48.23694,0,0,0,0.0,20731,True,False
21,2020-05-18,29,PE,Vicência,2616308,city,19,58.20543,0,1,0,0.0526,32643,True,False
21,2020-05-18,42,PE,Vitória de Santo Antão,2616407,city,318,229.17763,0,38,0,0.1195,138757,True,False
21,2020-05-18,26,PE,Xexéu,2616506,city,8,54.32937,0,3,0,0.375,14725,True,False
21,2020-05-17,39,PE,Abreu e Lima,2600054,city,201,201.0201,9,15,0,0.0746,99990,False,False
21,2020-05-17,19,PE,Afogados da Ingazeira,2600104,city,5,13.41958,0,0,0,0.0,37259,False,False
21,2020-05-17,19,PE,Afrânio,2600203,city,1,5.09295,0,0,0,0.0,19635,False,False
21,2020-05-17,24,PE,Agrestina,2600302,city,5,20.09243,0,3,0,0.6,24885,False,False
21,2020-05-17,22,PE,Água Preta,2600401,city,57,155.01346,6,8,0,0.1404,36771,False,False
21,2020-05-17,16,PE,Águas Belas,2600500,city,46,105.88587,2,1,0,0.0217,43443,False,False
21,2020-05-17,29,PE,Alagoinha,2600609,city,3,20.4974,0,0,0,0.0,14636,False,False
21,2020-05-17,47,PE,Aliança,2600708,city,32,83.36373,1,10,0,0.3125,38386,False,False
21,2020-05-17,29,PE,Altinho,2600807,city,6,26.11875,0,0,0,0.0,22972,False,False
21,2020-05-17,32,PE,Amaraji,2600906,city,20,87.60787,2,5,0,0.25,22829,False,False
21,2020-05-17,35,PE,Araçoiaba,2601052,city,14,68.21282,1,2,0,0.1429,20524,False,False
21,2020-05-17,15,PE,Araripina,2601102,city,17,20.13789,0,1,0,0.0588,84418,False,False
21,2020-05-17,40,PE,Arcoverde,2601201,city,45,60.53432,2,7,0,0.1556,74338,False,False
21,2020-05-17,7,PE,Barra de Guabiraba,2601300,city,4,27.80674,0,1,0,0.25,14385,False,False
21,2020-05-17,17,PE,Barreiros,2601409,city,34,79.70182,3,3,0,0.0882,42659,False,False
21,2020-05-17,11,PE,Belém de Maria,2601508,city,0,,0,0,0,0.0,12073,False,False
21,2020-05-17,3,PE,Belém do São Francisco,2601607,city,2,9.64832,1,0,0,0.0,20729,False,False
21,2020-05-17,62,PE,Belo Jardim,2601706,city,18,23.54819,1,1,0,0.0556,76439,False,False
21,2020-05-17,23,PE,Betânia,2601805,city,4,31.44901,0,1,0,0.25,12719,False,False
21,2020-05-17,35,PE,Bezerros,2601904,city,26,42.76456,5,1,0,0.0385,60798,False,False
21,2020-05-17,7,PE,Bodocó,2602001,city,3,7.86452,2,0,0,0.0,38146,False,False
21,2020-05-17,38,PE,Bom Conselho,2602100,city,25,51.48906,3,1,0,0.04,48554,False,False
21,2020-05-17,41,PE,Bom Jardim,2602209,city,22,56.14537,0,7,0,0.3182,39184,False,False
21,2020-05-17,30,PE,Bonito,2602308,city,12,31.46798,1,4,1,0.3333,38134,False,False
21,2020-05-17,16,PE,Brejo da Madre de Deus,2602605,city,16,31.53206,2,0,0,0.0,50742,False,False
21,2020-05-17,15,PE,Buenos Aires,2602704,city,6,45.61003,0,1,0,0.1667,13155,False,False
21,2020-05-17,15,PE,Buíque,2602803,city,5,8.56487,1,0,0,0.0,58378,False,False
21,2020-05-17,45,PE,Cabo de Santo Agostinho,2602902,city,355,171.45783,23,54,3,0.1521,207048,False,False
21,2020-05-17,23,PE,Cabrobó,2603009,city,2,5.84436,0,1,0,0.5,34221,False,False
21,2020-05-17,42,PE,Cachoeirinha,2603108,city,18,88.32188,1,0,0,0.0,20380,False,False
21,2020-05-17,29,PE,Caetés,2603207,city,9,31.31633,0,2,2,0.2222,28739,False,False
21,2020-05-17,2,PE,Calçado,2603306,city,1,9.04732,0,0,0,0.0,11053,False,False
21,2020-05-17,52,PE,Camaragibe,2603454,city,593,375.72547,24,38,1,0.0641,157828,False,False
21,2020-05-17,25,PE,Camocim de São Félix,2603504,city,9,47.96163,0,0,0,0.0,18765,False,False
21,2020-05-17,9,PE,Camutanga,2603603,city,7,81.86177,0,1,0,0.1429,8551,False,False
21,2020-05-17,7,PE,Canhotinho,2603702,city,2,8.06322,0,0,0,0.0,24804,False,False
21,2020-05-17,39,PE,Capoeiras,2603801,city,3,14.96409,0,1,0,0.3333,20048,False,False
21,2020-05-17,34,PE,Carnaíba,2603900,city,5,25.57414,0,4,0,0.8,19551,False,False
21,2020-05-17,22,PE,Carnaubeira da Penha,2603926,city,2,15.46551,0,1,0,0.5,12932,False,False
21,2020-05-17,39,PE,Carpina,2604007,city,49,58.58371,4,9,0,0.1837,83641,False,False
21,2020-05-17,56,PE,Caruaru,2604106,city,139,38.49157,11,12,0,0.0863,361118,False,False
21,2020-05-17,4,PE,Casinhas,2604155,city,1,6.97301,0,0,0,0.0,14341,False,False
21,2020-05-17,41,PE,Catende,2604205,city,17,39.63443,1,6,0,0.3529,42892,False,False
21,2020-05-17,22,PE,Cedro,2604304,city,1,8.46955,0,0,0,0.0,11807,False,False
21,2020-05-17,34,PE,Chã de Alegria,2604403,city,38,281.10667,12,2,0,0.0526,13518,False,False
21,2020-05-17,36,PE,Chã Grande,2604502,city,48,221.21855,4,4,1,0.0833,21698,False,False
21,2020-05-17,25,PE,Condado,2604601,city,33,124.90065,4,4,1,0.1212,26421,False,False
21,2020-05-17,24,PE,Correntes,2604700,city,3,16.47718,0,1,0,0.3333,18207,False,False
21,2020-05-17,18,PE,Cortês,2604809,city,14,111.30545,0,3,2,0.2143,12578,False,False
21,2020-05-17,18,PE,Cumaru,2604908,city,12,110.03118,0,0,0,0.0,10906,False,False
21,2020-05-17,32,PE,Cupira,2605004,city,14,58.07442,4,1,0,0.0714,24107,False,False
21,2020-05-17,29,PE,Custódia,2605103,city,24,64.67085,1,2,0,0.0833,37111,False,False
21,2020-05-17,32,PE,Escada,2605202,city,68,98.72958,8,8,1,0.1176,68875,False,False
21,2020-05-17,32,PE,Feira Nova,2605400,city,38,171.70485,3,5,0,0.1316,22131,False,False
21,2020-05-17,52,PE,Fernando de Noronha,2605459,city,28,914.73375,0,0,0,0.0,3061,False,False
21,2020-05-17,28,PE,Ferreiros,2605509,city,24,197.9708,6,4,0,0.1667,12123,False,False
21,2020-05-17,20,PE,Flores,2605608,city,0,,0,0,0,0.0,22624,False,False
21,2020-05-17,14,PE,Floresta,2605707,city,6,18.25206,2,2,0,0.3333,32873,False,False
21,2020-05-17,39,PE,Frei Miguelinho,2605806,city,35,226.43463,0,3,0,0.0857,15457,False,False
21,2020-05-17,37,PE,Gameleira,2605905,city,9,28.98364,0,3,0,0.3333,31052,False,False
21,2020-05-17,39,PE,Garanhuns,2606002,city,76,54.36804,11,4,0,0.0526,139788,False,False
21,2020-05-17,36,PE,Glória do Goitá,2606101,city,42,137.23696,1,10,0,0.2381,30604,False,False
21,2020-05-17,52,PE,Goiana,2606200,city,157,196.84546,29,11,0,0.0701,79758,False,False
21,2020-05-17,22,PE,Granito,2606309,city,1,13.35827,0,0,0,0.0,7486,False,False
21,2020-05-17,35,PE,Gravatá,2606408,city,42,49.95599,3,4,0,0.0952,84074,False,False
21,2020-05-17,24,PE,Ibimirim,2606606,city,16,54.72892,0,4,0,0.25,29235,False,False
21,2020-05-17,18,PE,Ibirajuba,2606705,city,1,12.88328,0,0,0,0.0,7762,False,False
21,2020-05-17,41,PE,Igarassu,2606804,city,188,160.65767,9,27,0,0.1436,117019,False,False
21,2020-05-17,22,PE,Iguaracy,2606903,city,5,40.88976,0,0,0,0.0,12228,False,False
21,2020-05-17,34,PE,Ilha de Itamaracá,2607604,city,30,114.25089,2,1,1,0.0333,26258,False,False
21,2020-05-17,65,PE,Importados/Indefinidos,,city,31,,4,3,0,0.0968,,False,False
21,2020-05-17,27,PE,Inajá,2607000,city,1,4.30163,0,0,0,0.0,23247,False,False
21,2020-05-17,38,PE,Ipojuca,2607208,city,124,128.89277,7,12,1,0.0968,96204,False,False
21,2020-05-17,48,PE,Ipubi,2607307,city,11,35.65178,0,1,0,0.0909,30854,False,False
21,2020-05-17,9,PE,Itaíba,2607505,city,4,15.18084,0,0,0,0.0,26349,False,False
21,2020-05-17,27,PE,Itambé,2607653,city,22,60.36162,0,1,0,0.0455,36447,False,False
21,2020-05-17,28,PE,Itapetim,2607703,city,7,51.41011,3,1,0,0.1429,13616,False,False
21,2020-05-17,36,PE,Itapissuma,2607752,city,57,213.87565,1,7,0,0.1228,26651,False,False
21,2020-05-17,23,PE,Itaquitinga,2607802,city,18,106.16337,2,4,0,0.2222,16955,False,False
21,2020-05-17,62,PE,Jaboatão dos Guararapes,2607901,city,1874,266.83829,122,170,5,0.0907,702298,False,False
21,2020-05-17,21,PE,Jaqueira,2607950,city,16,137.26836,0,2,0,0.125,11656,False,False
21,2020-05-17,27,PE,Jataúba,2608008,city,20,116.61808,0,1,0,0.05,17150,False,False
21,2020-05-17,29,PE,Jatobá,2608057,city,2,13.51717,0,0,0,0.0,14796,False,False
21,2020-05-17,39,PE,João Alfredo,2608107,city,24,70.95973,4,5,0,0.2083,33822,False,False
21,2020-05-17,16,PE,Joaquim Nabuco,2608206,city,3,18.72309,0,1,0,0.3333,16023,False,False
21,2020-05-17,26,PE,Jucati,2608255,city,3,26.2605,0,0,0,0.0,11424,False,False
21,2020-05-17,29,PE,Jupi,2608305,city,2,13.48072,0,1,0,0.5,14836,False,False
21,2020-05-17,24,PE,Jurema,2608404,city,7,45.51957,0,0,0,0.0,15378,False,False
